item,freq
夏晚寻于政世置酒赋韵,1
入蜀秋夜宿江渚,1
赋得妓,1
酬萧侍中春园听妓（一作李元操诗）,1
游侠篇（一作侠客行）,1
春晚看群公朝还人为八韵,1
赞德上越国公杨素,1
于塞北春日思归,1
七夕看新妇隔巷停车（一作陈伯材诗）,1
咏春雪（一作陈伯材诗）,1
别蔡参军,1
赋得胥台露,1
卧痾喜霁，开扉望月，简宫内知友,1
和乐记室忆江水,1
凌朝浮江旅思（一作韦承庆诗）,1
出玉关,1
佳人照镜,1
答辨才探得招字,1
道失,1
巫山高（一作阎复本诗）,1
同潘屯田冬日早朝,1
赋桥,1
和杨舍人咏中书省花树,1
酬薛舍人万年宫晚景寓直怀友,1
奉和颍川公秋夜,1
谢都督挽歌,1
八咏应制二首,1
和太尉戏赠高阳公,1
咏雪应诏,1
奉和山夜临秋,1
江王太妃挽歌,1
故北平公挽歌,1
高密长公主挽歌,1
咏画障,1
入朝洛堤步月,1
春日（一作元万顷诗）,1
从驾闾山咏马,1
中和乐九章·歌登封第一,1
中和乐九章·歌明堂第二,1
中和乐九章·歌东军第三,1
中和乐九章·歌南郊第四,1
中和乐九章·歌中宫第五,1
中和乐九章·歌储宫第六,1
中和乐九章·歌诸王第七,1
中和乐九章·歌公卿第八,1
中和乐九章·总歌第九,1
咏史四首,1
赠李荣道士,1
早度分水岭,1
三月曲水宴得尊字,1
奉使益州至长安发钟阳驿,1
和王奭秋夜有所思,1
望宅中树有所思,1
宿晋安亭,1
于时春也，慨然有江湖之思，寄赠柳九陇,1
至望喜瞩目言怀贻剑外知己,1
赤谷安禅师塔,1
赠益府裴录事,1
赠益府群官,1
送梓州高参军还京,1
大剑送别刘右史,1
同临津纪明府孤雁,1
失群雁,1
长安古意,1
明月引,1
狱中学骚体,1
怀仙引,1
七日登乐游故墓,1
释疾文三歌,1
酬杨比部员外暮宿琴堂朝跻书阁率尔见赠之作（作王维）,1
入秦川界,1
文翁讲堂,1
相如琴台,1
石镜寺,1
辛法司宅观妓,1
春晚山庄率题二首,1
江中望月,1
元日述怀（一作明月引）,1
还京赠别,1
至陈仓晓晴望京邑,1
晚渡滹沱敬赠魏大,1
和吴侍御被使燕然,1
七夕泛舟二首,1
西使兼送孟学士南游,1
送郑司仓入蜀,1
绵州官池赠别同赋湾字,1
还赴蜀中贻示京邑游好,1
初夏日幽庄,1
山庄休沐（一作和夏日山庄）,1
山林休日田家,1
宴梓州南亭得池字,1
山行寄刘李二参军,1
首春贻京邑文士,1
赠许左丞从驾万年宫,1
晚渡渭桥寄示京邑游好,1
羁卧山中,1
酬张少府柬之,1
过东山谷口,1
送幽州陈参军赴任寄呈乡曲父老,1
哭金部韦郎中,1
哭明堂裴主簿,1
同崔录事哭郑员外,1
登玉清,1
曲池荷,1
浴浪鸟,1
临阶竹,1
含风蝉,1
葮川独泛,1
送二兄入蜀,1
宿玄武二首,1
九陇津集,1
游昌化山精舍,1
登封大酺歌四首,1
九月九日登玄武山,1
秋晚登古城,1
途中述怀,1
郢城怀古,1
晚渡江津,1
王师渡汉水经襄阳,1
谒汉高庙,1
登叶县故城谒沈诸梁庙,1
安德山池宴集（安德，杨师道封号）,1
和许侍郎游昆明池,1
赋得魏都,1
赋礼记,1
火凤词二首,1
奉和初春出游应令,1
寄杨公,1
戏赠潘徐城门迎两新妇,1
咏蝉,1
咏萤火示情人,1
春眺,1
酬郑沁州,1
孝敬皇帝挽歌,1
九成宫秋初应诏,1
奉和春日池台,1
奉和春日二首（前首一作上官仪诗）,1
和东观群贤七夕临泛昆明池,1
和左仆射燕公春日端居述怀,1
和长孙秘监伏日苦热,1
和李公七夕,1
和长孙秘监七夕,1
日暮望泾水,1
赠韩思彦,1
酬贺遂亮,1
自御史左授山阳丞,1
赠右台监察邓茂迁左台殿中,1
湘川新曲二首,1
落成会咏一首,1
示珦,1
太母魏氏半径题石,1
和陈元光平潮寇诗,1
咏牛应制,1
答户部员外贺遂涉戏赠,1
岭外守岁（一作李德裕诗）,1
奉和进船洛水应制（一作孙逖诗）,1
修书院学士奉敕宴梁王宅,1
银潢宫侍宴应制,1
寒食应制,1
凌朝浮江旅思（一作马周诗）,1
直中书省,1
南行别弟,1
南中咏雁诗（一作于季子诗，题作南行别弟）,1
凝碧池侍宴看竞渡应制,1
奉和人日重宴大明宫恩赐彩缕人胜应制,1
奉和送金城公主适西蕃,1
赠武平一,1
安乐公主移入新宅侍宴应制,1
正月晦日侍宴浐水应制赋得长字,1
奉和幸上阳宫侍宴应制,1
海录碎事,1
奉和九日幸临渭亭登高应制得晖字,1
奉和圣制烛龙斋祭,1
奉和圣制喜雨,1
南郊文武出入舒和之乐,1
奉和圣制幸晋阳宫,1
奉和圣制次成皋先圣擒建德之所,1
奉和圣制赐诸州刺史以题座右,1
奉和圣制送十道采访使及朝集使,1
奉和圣制谒玄元皇帝庙斋,1
和黄门卢监望秦始皇陵,1
酬周判官巡至始兴会改秘书少监见贻之作兼呈耿广州,1
和吏部李侍郎见示秋夜望月忆诸侍郎之什…因命仆继作,1
登南岳事毕谒司马道士,1
九月九日登龙山,1
登郡城南楼,1
岁初巡属县，登高安南楼言怀,1
秋晚登楼望南江入始兴郡路,1
登古阳云台,1
与生公寻幽居处,1
与生公游石窟山,1
郡舍南有园畦杂树聊以永日,1
临泛东湖（时任洪州）,1
始兴南山下有林泉，尝卜居焉，荆州卧病有怀此地,1
晨坐斋中偶而成咏,1
龙门旬宴得月字韵,1
骊山下逍遥公旧居游集,1
感遇十二首,1
江上遇疾风,1
彭蠡湖上,1
入庐山仰望瀑布水,1
出为豫章郡途次庐山东岩下,1
巡属县道中作,1
夏日奉使南海在道中作,1
巡按自漓水南行,1
使还都湘东作,1
冬中至玉泉山寺属穷阴冰闭崖谷无色及仲春行县…有此作,1
郢城西北有大古冢数十观其封域多是楚时诸王…尽知之,1
荆州作二首,1
在郡秋怀二首,1
忝官二十年尽在内职，及为郡尝积恋，因赋诗焉,1
二弟宰邑南海，见群雁南飞，因成咏以寄,1
将发还乡示诸弟,1
叙怀二首,1
题画山水障,1
奉和圣制温泉歌,1
南郊太尉酌献武舞作凯安之乐,1
奉和圣制经孔子旧宅,1
奉和圣制次琼岳韵,1
奉和圣制送李尚书入蜀,1
奉和圣制初出洛城,1
奉和圣制途次陕州作,1
敕赐宁王池宴,1
天津桥东旬宴得歌字韵,1
上阳水窗旬宴得移字韵,1
和崔黄门寓直夜听蝉之作,1
和姚令公从幸温汤喜雪,1
立春日晨起对积雪,1
三月三日申王园亭宴集,1
三月三日登龙山,1
和王司马折梅寄京邑昆弟,1
苏侍郎紫薇庭各赋一物得芍药,1
和黄门卢侍御咏竹,1
和韦尚书答梓州兄南亭宴集,1
答陈拾遗赠竹簪,1
赠澧阳韦明府,1
在洪州答綦毋学士,1
酬王六霁后书怀见示,1
酬王六寒朝见诒,1
林亭咏,1
晨出郡舍林下,1
园中时蔬尽皆锄理唯秋兰数本委而不顾彼虽…遂赋二章,1
林亭寓言,1
送使广州,1
送姚评事入蜀各赋一物得卜肆,1
送窦校书见饯得云中辨江树,1
饯王司马入计同用洲字,1
东湖临泛饯王司马,1
饯济阴梁明府各探一物得荷叶,1
饯陈学士还江南同用征字,1
通化门外送别,1
送杨道士往天台,1
送杨府李功曹,1
送宛句赵少府,1
送韦城李少府,1
送苏主簿赴偃师,1
送广州周判官,1
郡江南上别孙侍御,1
道逢北使题赠京邑亲知,1
江上使风呈裴宣州耀卿,1
溪行寄王震,1
自豫章南还江上作,1
将至岳阳有怀赵二,1
使还湘水,1
初发道中寄远,1
自湘水南行,1
初入湘中有喜,1
耒阳溪夜行,1
自彭蠡湖初入江,1
赴使泷峡,1
湖口望庐山瀑布泉,1
浈阳峡,1
使至广州,1
春江晚景,1
与王六履震广州津亭晓望,1
初发曲江溪中,1
旅宿淮阳亭口号（一作宋之问诗）,1
望月怀远,1
秋夕望月,1
故刑部李尚书荆谷山集会,1
戏题春意,1
庭梅咏,1
初秋忆金均两弟,1
故刑部李尚书挽词三首,1
故徐州刺史赠吏部侍郎苏公挽歌词三首,1
故荥阳君苏氏挽歌词三首,1
眉州康司马挽歌词,1
奉和圣制早发三乡山行,1
奉和圣制南郊礼毕酺宴,1
奉和圣制早渡蒲津关,1
奉和圣制同二相南出雀鼠谷,1
奉和圣制经河上公庙,1
奉和圣制送尚书燕国公赴朔方,1
奉和圣制途经华山,1
奉和圣制早登太行山率尔言志,1
奉和圣制登封礼毕洛城酺宴,1
恩赐乐游园宴应制,1
奉和圣制过王濬墓,1
奉和吏部崔尚书雨后大明朝堂望南山,1
和崔尚书喜雨,1
和许给事中直夜简诸公,1
和苏侍郎小园夕霁寄诸弟,1
酬宋使君见赠之作,1
酬宋使君见诒,1
酬通事舍人寓直见示篇中兼起居陆舍人景献,1
与袁补阙寻蔡拾遗会此公出行后蔡有五韵诗…以此篇答焉,1
酬赵二侍御使西军赠两省旧僚之作,1
武司功初有幽庭春暄见贻夏首获见以诗报焉,1
酬王履震游园林见贻,1
饯王尚书出边,1
奉使自蓝田玉山南行,1
贺给事尝诣蔡起居郊馆有诗因命同作,1
南山下旧居闲放,1
高斋闲望言怀,1
别乡人南还,1
初发江陵有怀,1
同綦毋学士月夜闻雁,1
晚憩王少府东阁,1
登城楼望西山作,1
祠紫盖山经玉泉山寺,1
洪州西山祈雨，是日辄应，因赋诗言事,1
经江宁览旧迹至玄武湖,1
登襄阳岘山,1
登荆州城楼,1
登乐游原春望书怀,1
候使登石头驿楼作,1
登临沮楼,1
陪王司马登薛公逍遥台,1
尝与大理丞袁公太府丞田公偶诣一所林沼尤胜…以咏其事,1
与弟游家园,1
郡内闲斋,1
城南隅山池春中田袁二公盛称其美夏首获赏果…故有此咏,1
西江夜行,1
南还湘水言怀,1
商洛山行怀古,1
南还以诗代书赠京师旧僚,1
初发道中赠王司马兼寄诸公,1
自始兴溪夜上赴岭,1
当涂界寄裴宣州,1
郡中每晨兴辄见群鹤东飞至暮又行列而返…所羡遂赋以诗,1
和裴侍中承恩拜扫旋辔途中有怀…官僚乡国亲故（后缺）,1
和姚令公哭李尚书乂,1
奉和圣制经函谷关作,1
奉和圣制度潼关口号,1
答太常靳博士见赠一绝,1
登荆州城望江二首,1
赋得自君之出矣,1
奉和上元酺宴应诏,1
广溪峡,1
西陵峡,1
送临津房少府,1
送丰城王少府,1
送郑州周司空,1
送梓州周司功,1
送杨处士反初卜居曲江,1
送刘校书从军,1
游废观,1
和石侍御山庄,1
送李庶子致仕还洛,1
和崔司空伤姬人,1
和骞右丞省中暮望,1
和酬虢州李司法,1
和郑雠校内省眺瞩思乡怀友,1
和旻上人伤果禅师,1
和刘侍郎入隆唐观,1
和辅先入昊天观星瞻,1
和刘长史答十九兄,1
夜送赵纵,1
息夫人,1
初到陆浑山庄,1
夜饮东亭,1
芳树（一作沈佺期诗）,1
送赵六贞固,1
题张老松树,1
别之望后独宿蓝田山庄,1
浣纱篇赠陆上人,1
雨从箕山来,1
初至崖口,1
自湘源至潭州衡山县,1
入崖口五渡寄李適,1
景龙四年春祠海,1
温泉庄卧病寄杨七炯,1
答田征君（一作敬答田征君游岩）,1
自衡阳至韶州谒能禅师,1
见南山夕阳召监师不至,1
宿云门寺,1
春湖古意,1
游陆浑南山自歇马岭到枫香林以诗代书答李舍人適,1
早发大庾岭,1
自洪府舟行直书其事,1
下桂江县黎壁,1
奉使嵩山途经缑岭,1
伤王七秘书监寄呈扬州陆长史通简府僚广陵以广好事,1
使至嵩山寻杜四不遇慨然复伤田洗马韩观主…赠杜侯杜四,1
玩郡斋海榴,1
长安路（一作沈佺期诗）,1
折杨柳（一作沈佺期诗）,1
有所思（一作沈佺期诗）,1
军中人日登高赠房明府,1
寒食还陆浑别业,1
寒食江州满塘驿,1
至端州驿见杜五审言沈三佺期阎五朝隐王二无竞…成咏,1
绿竹引,1
明河篇,1
龙门应制,1
初宿淮口,1
王子乔,1
放白鹇篇,1
桂州三月三日（一作桂阳三日述怀）,1
下山歌,1
冬宵引赠司马承祯,1
高山引,1
嵩山天门歌,1
有所思（一作刘希夷诗，题云代悲白头翁）,1
奉和立春日侍宴内出剪彩花应制,1
夏日仙萼亭应制,1
奉和九日幸临渭亭登高应制得欢字,1
奉和圣制闰九月九日登庄严总持二寺阁,1
麟趾殿侍宴应制,1
上阳宫侍宴应制得林字,1
幸少林寺应制,1
幸岳寺应制,1
扈从登封途中作,1
扈从登封告成颂,1
松山岭应制,1
奉和梁王宴龙泓应教得微字,1
寿阳王花烛图（一作沈佺期诗）,1
牛女（一作沈佺期诗）,1
冬夜寓直麟阁（一作王维诗）,1
登禅定寺阁（一作登总持寺阁）,1
陆浑山庄,1
蓝田山庄,1
春日山家（一作春泉洗药）,1
春日宴宋主簿山亭得寒字,1
秋晚游普耀寺,1
答李司户夔,1
使往天平军马约与陈子昂新乡为期，及还而不相遇,1
送朔方何侍郎,1
送田道士使蜀投龙,1
送许州宋司马赴任,1
送赵司马赴蜀州,1
送永昌萧赞府,1
饯湖州薛司马,1
送杜审言,1
送姚侍御出使江东,1
留别之望舍弟,1
汉江宴别,1
初发荆府赠长史,1
晚泊湘江,1
过蛮洞,1
经梧州,1
渡吴江别王长史,1
泛镜湖南溪,1
途中寒食题黄梅临江驿寄崔融,1
游韶州广界寺,1
题大庾岭北驿,1
度大庾岭,1
端州别袁侍郎,1
过史正议宅,1
梁宣王挽词三首,1
鲁忠王挽词三首,1
范阳王挽词二首,1
故赵王属赠黄门侍郎上官公挽词二首,1
药,1
送沙门泓景道俊玄奘还荆州应制,1
咏钟,1
花落（一作沈佺期诗。题云梅花落）,1
旅宿淮阳亭口号,1
内题赋得巫山雨（一作沈佺期诗。题云巫山高）,1
王昭君（一作沈佺期诗）,1
铜雀台（一作沈佺期诗）,1
望月有怀（一作康庭芝诗，一作沈佺期诗）,1
驾出长安（一作王昌龄诗）,1
饯中书侍郎来济（一作太宗诗）,1
三阳宫侍宴应制得幽字,1
奉和幸大荐福寺,1
奉和荐福寺应制,1
奉和幸神皋亭应制,1
奉和幸韦嗣立山庄侍宴应制（一作李乂诗）,1
扈从登封告成颂应制,1
宴安乐公主宅得空字,1
春日郑协律山亭陪宴饯郑卿同用楼字,1
和姚给事寓直之作,1
和库部李员外秋夜寓直之作,1
酬李丹徒见赠之作,1
使过襄阳登凤林寺阁,1
宋公宅送宁谏议,1
送合宫苏明府颋,1
送杨六望赴金水,1
下桂江龙目滩,1
入泷州江,1
始安秋日,1
桂州黄潭舜祠,1
登粤王台,1
早发始兴江口至虚氏村作,1
发藤州,1
游称心寺,1
夜渡吴松江怀古,1
游禹穴回出若邪,1
灵隐寺,1
游云门寺,1
早发韶州,1
早入清远峡（一作下桂江龙目滩）,1
发端州初入西江,1
湖中别鉴上人,1
题鉴上人房二首,1
答田征君,1
河阳（一作伤曹娘）,1
燕巢军幕,1
送司马道士游天台,1
登逍遥楼,1
奉和春日玩雪应制,1
郡宅中斋,1
桂州陪王都督晦日宴逍遥楼,1
和赵员外桂阳桥遇佳人,1
咏省壁画鹤,1
广州朱长史座观妓,1
谒二妃庙,1
赠严侍御,1
在荆州重赴岭南,1
则天皇后挽歌,1
邓国太夫人挽歌,1
杨将军挽歌,1
塞垣行（一作崔融诗）,1
送梁卿王郎中使东蕃吊册,1
冀北春望（一作崔液诗）,1
景龙二年余自门下平章事削阶授江州员外司马…途中言志,1
大漠行（一作胡皓诗）,1
幸白鹿观应制（一作郑愔诗）,1
幸梨园亭观打球应制（一作梨园亭子侍宴应制）,1
边愁,1
酬杜麟台春思,1
寄天台司马先生,1
唐都尉山池,1
江楼夕望,1
襄城即事（一作江楼有怀）,1
奉和春日幸望春宫（一作立春内出彩花应制）,1
同李员外春闺,1
襄阳早秋寄岑侍郎,1
赠苏少府赴任江南余时还京,1
早春边城怀归,1
至桃林塞作,1
襄阳作,1
喜入长安,1
踏歌词二首,1
代春闺,1
上元夜六首（一作夜游诗）,1
冀北春望（一作崔湜诗）,1
拟古神女宛转歌二首（一作郎大家诗）,1
望韩公堆,1
倬彼我系,1
上巳浮江宴韵得址字,1
春日宴乐游园赋韵得接字,1
山亭夜宴,1
怀仙,1
忽梦游仙,1
采莲曲（乐府作采莲归）,1
圣泉宴,1
寻道观,1
散关晨度,1
别薛华,1
重别薛华,1
游梵宇三觉寺,1
麻平晚行,1
送卢主簿,1
饯韦兵曹,1
白下驿饯唐少府,1
杜少府之任蜀州,1
仲春郊外,1
郊兴,1
郊园即事,1
观佛迹寺,1
山居晚眺赠王道士,1
八仙径,1
春日还郊,1
对酒春园作,1
观内怀仙,1
秋日别王长史,1
上巳浮江宴韵得遥字,1
长柳,1
羁游饯别,1
易阳早发,1
焦岸早行和陆四,1
深湾夜宿,1
伤裴录事丧子,1
泥谿,1
三月曲水宴得烟字,1
秋日仙游观赠道士（一作骆宾王诗）,1
晚留凤州,1
羁春,1
林塘怀友,1
山扉夜坐,1
春庄,1
春园,1
林泉独饮,1
登城春望,1
他乡叙兴,1
夜兴,1
临江二首,1
江亭夜月送别二首,1
别人四首,1
赠李十四四首,1
早春野望,1
冬郊行望,1
寒夜思友三首,1
始平晚息,1
扶风昼届离京浸远,1
普安建阴题壁,1
秋江送别二首,1
蜀中九日,1
寒夜怀友杂体二首,1
落花落（以下诗集不载）,1
九日怀封元寂,1
出境游山二首,1
河阳桥代窦郎中佳人答杨中舍,1
晦日宴高氏林亭同用华字,1
奉教追赴九成宫途中口号,1
秋山望月酬李骑曹,1
和同府李祭酒休沐田居,1
扈从还洛呈侍从群官,1
奉使筑朔方六州城率尔而作,1
早发苦竹馆,1
安辑岭表事平罢归,1
鹧鸪（一作韦应物诗）,1
清明日龙门游泛,1
拟古东飞伯劳西飞燕（一本题作东飞伯劳歌）,1
汾阴行,1
立春日侍宴内殿出剪彩花应制,1
奉和春日游苑喜雨应制,1
春日侍宴幸芙蓉园应制,1
甘露殿侍宴应制,1
奉和骊山高顶寓目应制,1
游禁苑陪幸临渭亭遇雪应制,1
送沙门弘景道俊玄奘还荆州应制（一作宋之问诗）,1
酬和杜五弟晴朝独坐见赠,1
同赋山居七夕,1
送崔主簿赴沧州,1
寒食清明日早赴王门率成,1
和周记室从驾晓发合璧宫,1
和杜侍御太清台宿直旦有怀,1
和杜学士江南初霁羁怀,1
晚景怅然简二三子,1
送李邕（一作送李安邑）,1
又送别,1
饯骆四二首,1
春日游苑喜雨应诏,1
九日应制得欢字,1
二月奉教作,1
三月奉教作,1
四月奉教作,1
五月奉教作,1
六月奉教作,1
八月奉教作,1
九月奉教作,1
十月奉教作,1
十一月奉教作,1
十二月奉教作,1
和麹典设扈从东郊忆弟使往安西冬至日恨不得同申拜庆,1
马武骑挽歌二首,1
武三思挽歌,1
天官崔侍郎夫人吴氏挽歌,1
日,1
星,1
雾,1
山,1
石,1
野,1
田,1
道,1
海,1
江,1
洛,1
城,1
门,1
市,1
井,1
宅,1
池,1
楼,1
桥,1
经,1
史,1
赋,1
书,1
纸,1
砚,1
墨,1
剑,1
刀,1
箭,1
弹,1
弩,1
旗,1
旌,1
鼓,1
弓,1
瑟,1
钟（一作宋之问诗）,1
笛（一作宋之问诗）,1
珠,1
玉,1
金,1
银,1
罗,1
绫,1
布,1
舟,1
车,1
床,1
席,1
帷,1
屏,1
被,1
鉴,1
烛,1
酒,1
藤,1
萱,1
茅,1
荷,1
菱,1
瓜,1
桂,1
槐,1
桐,1
桃,1
李,1
梨,1
橘,1
乌,1
凫,1
雀,1
龙,1
麟,1
象,1
牛,1
豹,1
熊,1
鹿,1
羊,1
兔,1
人日侍宴大明宫恩赐彩缕人胜应制,1
奉和初春幸太平公主南庄应制（景龙三年二月十一日）,1
太平公主山亭侍宴应制（景龙三年八月十三日）,1
奉和拜洛应制,1
奉和幸大荐福寺应制（寺即中宗旧宅）,1
奉和幸望春宫送朔方总管张仁亶,1
奉和天枢成宴夷夏群僚应制,1
皇帝上礼抚事述怀,1
倡妇行,1
饯薛大夫护边,1
和杜学士旅次淮口阻风,1
送光禄刘主簿之洛,1
送骆奉礼从军,1
王屋山第之侧杂构小亭，暇日与群公同游,1
奉和杜员外扈从教阅,1
军师凯旋自邕州顺流舟中,1
夏晚九成宫呈同僚,1
田假限疾不获还庄载想田园兼思亲友率成短韵…赠杜幽素,1
刘侍读见和山邸十篇重申此赠,1
晚秋喜雨,1
中秋月二首,1
游苑遇雪应制,1
送司马先生,1
上清晖閤遇雪,1
南海乱石山作,1
蓬莱三殿侍宴奉敕咏终南山应制,1
望春亭侍游应诏,1
宿羽亭侍宴应制,1
岁夜安乐公主满月侍宴应制,1
奉和七夕侍宴两仪殿应制,1
大酺（永昌元年）,1
赋得妾薄命,1
和韦承庆过义阳公主山池五首,1
和晋陵陆丞早春游望（一作韦应物诗）,1
秋夜宴临津郑明府宅,1
和康五庭芝望月有怀,1
登襄阳城,1
旅寓安南,1
春日怀归,1
代张侍御伤美人,1
送高郎中北使,1
都尉山亭,1
夏日过郑七山斋,1
经行岚州,1
重九日宴江阴,1
守岁侍宴应制,1
大酺,1
春日京中有怀,1
春日江津游望,1
泛舟送郑卿入京,1
度石门山,1
赠崔融二十韵,1
赠苏味道,1
和李大夫嗣真奉使存抚河东,1
赠苏绾书记,1
渡湘江,1
戏赠赵使君美人,1
守岁二首（此二首一作太宗诗，后题作《除夜》。）,1
昭君怨二首（前首一作董初诗）,1
咏日,1
咏星,1
咏虹（一作虹蜺）,1
咏桃（一作太宗诗）,1
咏李（一作太宗诗）,1
咏弓（一作太宗诗）,1
咏琵琶（一作太宗诗）,1
经庐岳回望江州想洛川有作,1
见道边死人（一作刘元济诗。《统签》并入允济诗内）,1
九日登玄武山旅眺,1
军中行路难（与骆宾王同作）,1
故洛阳城侍宴应制,1
春日洛阳城侍宴,1
秋夜望月,1
夜渡江（一作柳中庸诗）,1
奉和御制璟与张说源乾曜同日上官命宴都堂赐诗应制,1
蒲津迎驾,1
初春行宫侍宴应制（得天字）,1
单于川对雨二首,1
正月十五夜,1
咏虹,1
咏霜,1
咏井,1
咏石,1
使岭南闻崔马二御史并拜台郎,1
赠封御史入台,1
始背洛城秋郊瞩目奉怀台中诸侍御,1
九江口南济北接蕲春南与浔阳岸,1
和武三思于天中寺寻复礼上人之作,1
古剑篇（一作宝剑篇）,1
寄刘校书,1
同徐员外除太子舍人寓直之作,1
王昭君三首,1
子夜四时歌六首·春歌,1
子夜四时歌六首·秋歌,1
子夜四时歌六首·冬歌,1
二月乐游诗,1
十月乐游诗,1
米囊花,1
弘农清岩曲有磐石可坐，宋十一每拂拭待余，寄诗赠之,1
北使长城,1
巫山（一作宋之问诗）,1
孝和皇帝挽歌,1
奉和春日出苑瞩目应令,1
使至汴州喜逢宋之问,1
西征军行遇风,1
塞垣行（一作崔湜诗）,1
登东阳沈隐侯八咏楼,1
和宋之问寒食题黄梅临江驿,1
留别杜审言并呈洛中旧游,1
咏宝剑,1
吴中好风景,1
则天皇后挽歌二首,1
户部尚书崔公挽歌,1
韦长史挽词,1
和梁王众传张光禄是王子晋后身,1
哭蒋詹事俨,1
塞上寄内,1
侍从途中口号应制,1
鹦鹉猫儿篇,1
三日曲水侍宴应制,1
奉和九日幸临渭亭，登高应制得筵字,1
明月歌,1
奉和登骊山应制,1
奉和九日幸临渭亭登高应制得月字,1
汾阴后土祠作,1
答宋十一崖口五渡见赠,1
奉和圣制九日侍宴应制得高字,1
人日宴大明宫恩赐彩缕人胜应制,1
帝幸兴庆池戏竞渡应制,1
侍宴安乐公主庄应制,1
饯唐永昌赴任东都,1
奉和九月九日圣制登慈恩寺浮图应制,1
侍宴长宁公主东庄,1
奉和送金城公主入西蕃应制,1
奉和立春日内出彩花树应制（一作人日大明宫应制）,1
奉和幸大荐福寺应制,1
人日玩雪应制,1
奉和圣制幸韦嗣立山庄,1
晦日置酒林亭,1
三月三日宴王明府山亭（得鱼字）,1
三月三日宴王明府山亭（得郊字）,1
三月三日宴王明府山亭（得花字）,1
三月三日宴王明府山亭（得烟字）,1
三月三日宴王明府山亭（得哉字）,1
上元夜效小庾体同用春字,1
祭汾阴乐章（寿和）,1
奉和圣制行次成皋途经先圣擒建德之所感而成诗应制,1
奉和圣制登蒲州逍遥楼应制,1
奉和姚令公温汤旧馆永怀故人卢公之作,1
和杜主簿春日有所思,1
饯郢州李使君,1
晓济胶川南入密界,1
夜发三泉即事,1
小园纳凉即事,1
昆明池晏坐答王兵部珣三韵见示,1
奉和圣制春台望应制,1
蜀城哭台州乐安少府,1
立春日侍宴内出剪彩花应制,1
奉和圣制人日清晖阁宴群臣遇雪应制,1
奉和九日幸临渭亭登高应制得时字,1
题寿安王主簿池馆,1
扈从温泉奉和姚令公喜雪,1
秋社日崇让园宴得新字,1
奉和魏仆射秋日还乡有怀之作,1
武担山寺,1
饯潞州陆长史再守汾州,1
饯荆州崔司马,1
送吏部李侍郎东归得归字,1
送光禄姚卿还都,1
春晚送瑕丘田少府还任，因寄洛中镜上人,1
送贾起居奉使入洛取图书因便拜觐,1
送常侍舒公归觐,1
兴州出行,1
边秋薄暮（一作出塞）,1
晓发方骞驿,1
经三泉路作,1
故高安大长公主挽词,1
赠司徒豆卢府君挽词,1
故右散骑常侍舒国公褚公挽词,1
广达楼下夜侍酺宴应制,1
龙池乐章（唐享龙池乐章第七章）,1
扈从鄠杜间奉呈刑部尚书舅崔黄门马常侍,1
景龙观送裴士曹,1
春晚紫微省直寄内,1
赠彭州权别驾,1
寒食宴于中舍别驾兄弟宅,1
九月九日望蜀台,1
奉和圣制幸礼部尚书窦希玠宅应制,1
奉和圣制送张说上集贤学士赐宴得兹字,1
奉和圣制答张说出雀鼠谷,1
奉和恩赐乐游园宴应制,1
恩制尚书省僚宴昆明池同用尧字,1
奉和圣制登太行山中言志应制,1
奉和圣制漕桥东送新除岳牧,1
奉和圣制途次旧居应制,1
奉和圣制至长春宫登楼望稼穑之作,1
利州北佛龛前重于去岁题处作,1
闲园即事寄韦侍郎,1
扈从温泉同紫微黄门群公泛渭川得齐字,1
饯赵尚书摄御史大夫赴朔方军,1
晓发兴州入陈平路,1
同饯阳将军兼源州都督御史中丞,1
扈从凤泉和崔黄门喜恩旨解严罢围之作,1
秋夜寓直中书呈黄门舅,1
先是新昌小园期京兆尹一访兼郎官数子自顷沉疴…成章,1
奉和马常侍寺中之作,1
慈恩寺二月半寓言,1
饯泽州卢使君赴任,1
陈仓别陇州司户李维深,1
奉和崔尚书赠大理陆卿鸿胪刘卿见示之作,1
敬和崔尚书大明朝堂雨后望终南山见示之作,1
夜闻故梓州韦使君明当引绋感而成章,1
奉和圣制过潼津关,1
山鹧鸪词二首,1
汾上惊秋,1
山驿闲卧即事,1
将赴益州题小园壁,1
咏礼部尚书厅后鹊,1
咏死兔,1
奉和圣制幸韦嗣立庄应制,1
重送舒公,1
打球篇,1
阮公体,1
同蔡孚五亭咏,1
蔡起居山亭,1
送友人尉蜀中,1
赠温驸马汝阳王,1
边词,1
戏咏,1
仪坤庙乐章·永和,1
仪坤庙乐章·金奏,1
拟古三首,1
赠刘舍人古意,1
和李適答宋十一入崖口五渡见赠,1
题东山子李適碑阴二首,1
淮亭吟,1
婕妤,1
孤烛叹（一作闺怨）,1
同韦舍人元旦早朝,1
侍宴韦嗣立山庄应制,1
送特进李峤入都袝庙,1
奉和兴庆池戏竞渡应制,1
夜宴安乐公主新宅应制,1
侍宴桃花园,1
夏日游德州赠高四,1
在江南赠宋五之问,1
晚憩田家,1
出石门,1
至分陕,1
寓居洛滨对雪忆谢二（一作洛滨对雪忆谢二兄弟）,1
北眺舂陵,1
夏日游目聊作,1
同崔驸马晓初登楼思京,1
月夜有怀简诸同病,1
叙寄员半千,1
咏怀古意上裴侍郎,1
春夜韦明府宅宴得春字,1
